district,state,city,locality,property_type,category,price_per_sqft_inr,rent_per_sqft_inr,yield_pct,price_change_qoq_pct,source,fetched_at,data_source,area_sqft,bhk,bath,price_lakhs,locality_key
Surat,Gujarat,Surat,Godadara,Commercial,commercial,2427.6,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,48.55,godadara
Surat,Gujarat,Surat,Godadara,Commercial,commercial,2427.6,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,84.97,godadara
Surat,Gujarat,Surat,Godadara,Warehouse,commercial,1664.64,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,24.97,godadara
Surat,Gujarat,Surat,Godadara,Warehouse,commercial,1664.64,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,49.94,godadara
Surat,Gujarat,Surat,Godadara,Warehouse,commercial,1664.64,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,83.23,godadara
Surat,Gujarat,Surat,Godadara,Warehouse,commercial,1664.64,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,166.46,godadara
Surat,Gujarat,Surat,Godadara,Retail,commercial,2312.0,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,6.94,godadara
Surat,Gujarat,Surat,Godadara,Retail,commercial,2312.0,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,13.87,godadara
Surat,Gujarat,Surat,Godadara,Retail,commercial,2312.0,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,23.12,godadara
Surat,Gujarat,Surat,Godadara,Retail,commercial,2312.0,,,,https://www.squareyards.com/property-rates/godadara-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,41.62,godadara
Surat,Gujarat,Surat,Jahangir Pura,Apartment,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,20.35,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Apartment,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,38.85,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Apartment,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,53.65,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Apartment,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,74.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Flat,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,20.35,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Flat,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,38.85,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Flat,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,53.65,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Flat,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,74.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Studio,residential,3404.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,13.62,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Studio,residential,3404.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,17.02,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Penthouse,residential,4995.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,89.91,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Penthouse,residential,4995.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,124.88,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Penthouse,residential,4995.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,159.84,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Villa,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,55.5,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Villa,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,81.4,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Villa,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,111.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Villa,residential,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,166.5,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Bungalow,residential,3996.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,99.9,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Bungalow,residential,3996.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,139.86,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Bungalow,residential,3996.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,199.8,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Bungalow,residential,3996.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,259.74,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,House,residential,3626.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,43.51,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,House,residential,3626.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,65.27,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,House,residential,3626.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,87.02,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,House,residential,3626.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,116.03,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Plot,residential,2035.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,20.35,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Plot,residential,2035.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,30.52,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Plot,residential,2035.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,48.84,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Plot,residential,2035.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,81.4,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Shop,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,7.4,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Shop,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,14.8,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Shop,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,29.6,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Shop,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,44.4,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Showroom,commercial,4144.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,24.86,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Showroom,commercial,4144.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,49.73,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Showroom,commercial,4144.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,103.6,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Showroom,commercial,4144.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,165.76,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Office,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,18.5,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Office,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,37.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Office,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,74.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Office,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,185.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Commercial,commercial,3885.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,19.43,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Commercial,commercial,3885.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,38.85,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Commercial,commercial,3885.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,77.7,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Commercial,commercial,3885.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,135.97,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Warehouse,commercial,2664.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,39.96,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Warehouse,commercial,2664.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,79.92,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Warehouse,commercial,2664.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,133.2,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Warehouse,commercial,2664.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,266.4,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Retail,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,11.1,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Retail,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,22.2,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Retail,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,37.0,jahangir pura
Surat,Gujarat,Surat,Jahangir Pura,Retail,commercial,3700.0,,,7.49,https://www.squareyards.com/property-rates/jahangir-pura-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,66.6,jahangir pura
Surat,Gujarat,Surat,Jahangirabad,Apartment,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,19.8,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Apartment,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,37.8,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Apartment,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,52.2,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Apartment,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,72.0,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Flat,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,19.8,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Flat,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,37.8,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Flat,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,52.2,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Flat,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,72.0,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Studio,residential,3312.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,13.25,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Studio,residential,3312.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,16.56,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Penthouse,residential,4860.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,87.48,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Penthouse,residential,4860.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,121.5,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Penthouse,residential,4860.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,155.52,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Villa,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,54.0,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Villa,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,79.2,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Villa,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,108.0,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Villa,residential,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,162.0,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Bungalow,residential,3888.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,97.2,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Bungalow,residential,3888.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,136.08,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Bungalow,residential,3888.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,194.4,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Bungalow,residential,3888.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,252.72,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,House,residential,3528.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,42.34,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,House,residential,3528.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,63.5,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,House,residential,3528.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,84.67,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,House,residential,3528.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,112.9,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Plot,residential,1980.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,19.8,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Plot,residential,1980.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,29.7,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Plot,residential,1980.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,47.52,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Plot,residential,1980.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,79.2,jahangirabad
Surat,Gujarat,Surat,Jahangirabad,Shop,commercial,3600.0,,,-2.76,https://www.squareyards.com/property-rates/jahangirabad-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,7.2,jahangirabad
